actorId,filmTitle,filmYear,genres,averageRating,numVotes
nm0352032,Aalavandhan,2001,"Action,Crime,Thriller",7.1,2544
nm0000367,A Loving Father,2002,Drama,6.2,612
nm0654110,Beyond Borders,2003,"Adventure,Drama,Romance",6.4,28359
nm0001401,Beyond Borders,2003,"Adventure,Drama,Romance",6.4,28359
nm0001632,Beyond Borders,2003,"Adventure,Drama,Romance",6.4,28359
nm0290556,Blind Spot,2002,"Drama,Thriller",6.4,189
nm0719637,Fish in a Barrel,2001,"Comedy,Drama",4.9,297
nm0000821,Kaante,2002,"Action,Crime,Drama",6.6,5070
nm0056763,Même les mômes ont du vague à l'âme,1980,"Comedy,Drama",5.6,39
nm0001376,La vie promise,2002,Drama,6.0,742
nm0056763,L'amour trop fort,1981,"Drama,Romance",5.1,59
nm0001376,Two,2002,Drama,6.1,288
nm0695435,The Extreme Team,2003,Action,3.4,275
nm0001653,Feardotcom,2002,"Crime,Horror,Thriller",3.4,21524
nm0705356,Harry Potter and the Chamber of Secrets,2002,"Adventure,Family,Fantasy",7.4,620481
nm0342488,Harry Potter and the Chamber of Secrets,2002,"Adventure,Family,Fantasy",7.4,620481
nm0914612,Harry Potter and the Chamber of Secrets,2002,"Adventure,Family,Fantasy",7.4,620481
nm0001022,The Master of Disguise,2002,"Adventure,Comedy,Family",3.3,25249
nm0000458,Rare Birds,2001,"Comedy,Drama,Mystery",6.3,1685
nm0004429,Shirdi Sai Baba,2001,"Drama,Mystery",4.3,190
nm0004874,xXx,2002,"Action,Adventure,Thriller",5.8,179518
nm0000168,xXx,2002,"Action,Adventure,Thriller",5.8,179518
nm0126284,Take Away,2003,Comedy,5.7,745
nm0000160,Corso: The Last Beat,2009,Documentary,8.0,24
nm0520064,Real Women Have Curves,2002,"Comedy,Drama",6.9,7579
nm0186505,The Prince of Light,2000,"Action,Adventure,Animation",7.2,107
nm0001329,Atatürk: Founder of Modern Turkey,1999,"Biography,Documentary",8.8,504
nm0004874,The Chronicles of Riddick,2004,"Action,Adventure,Sci-Fi",6.6,226659
nm0001132,The Chronicles of Riddick,2004,"Action,Adventure,Sci-Fi",6.6,226659
nm0001379,Epic,1985,"Action,Adventure,Animation",5.6,61
nm0000219,Half Past Dead,2002,"Action,Crime,Thriller",4.6,15740
nm0000552,I Spy,2002,"Action,Adventure,Comedy",5.4,51558
nm0005562,I Spy,2002,"Action,Adventure,Comedy",5.4,51558
nm0000174,Mindhunters,2004,"Crime,Horror,Thriller",6.3,61052
nm0503627,Poster Boy,2004,Drama,6.0,1398
nm0000261,Poster Boy,2004,Drama,6.0,1398
nm0001552,The Stoneman,2002,"Action,Horror,Mystery",7.4,90
nm0004429,Superman,1987,"Action,Adventure,Sci-Fi",3.7,361
nm0000379,Kaena: The Prophecy,2003,"Adventure,Animation,Family",6.0,4047
nm0001378,Kaena: The Prophecy,2003,"Adventure,Animation,Family",6.0,4047
nm0949350,Checkout,2002,Comedy,5.1,62
nm0000194,Far from Heaven,2002,"Drama,Romance",7.3,46536
nm0000598,Far from Heaven,2002,"Drama,Romance",7.3,46536
nm0165101,Far from Heaven,2002,"Drama,Romance",7.3,46536
nm0915208,The Ring,2002,"Horror,Mystery",7.1,344598
nm0000552,Shrek 2,2004,"Adventure,Animation,Comedy",7.3,455429
nm0000139,Shrek 2,2004,"Adventure,Animation,Comedy",7.3,455429
nm0000267,Shrek 2,2004,"Adventure,Animation,Comedy",7.3,455429
nm0000107,8 Mile,2002,"Drama,Music",7.1,283124
nm1095720,Whale Rider,2002,"Drama,Family",7.5,42390
nm0004434,Fakira,1976,"Action,Drama,Thriller",6.6,108
nm0000437,Free Jimmy,2006,"Animation,Comedy",5.9,6763
nm0670408,Free Jimmy,2006,"Animation,Comedy",5.9,6763
nm0876451,Die Jungfrau auf dem Dach,1953,Comedy,5.9,87
nm0000531,Laurel Canyon,2002,Drama,6.4,16838
nm0000288,Laurel Canyon,2002,Drama,6.4,16838
nm0000295,Laurel Canyon,2002,Drama,6.4,16838
nm0004434,Paap Aur Punya,1974,"Musical,Romance",6.9,32
nm0000950,Undertaking Betty,2002,"Comedy,Romance",6.5,4957
nm0000686,Undertaking Betty,2002,"Comedy,Romance",6.5,4957
nm0915208,Undertaking Betty,2002,"Comedy,Romance",6.5,4957
nm0005412,Touching Wild Horses,2002,Drama,6.5,489
nm0001427,Auto Focus,2002,"Biography,Crime,Drama",6.6,14038
nm0000353,Auto Focus,2002,"Biography,Crime,Drama",6.6,14038
nm0001173,The Core,2003,"Action,Adventure,Sci-Fi",5.5,99080
nm0005476,The Core,2003,"Action,Adventure,Sci-Fi",5.5,99080
nm0608090,In America,2002,Drama,7.7,43047
nm0005023,In America,2002,Drama,7.7,43047
nm0000112,Evelyn,2002,Drama,7.0,6712
nm0316284,Momo,2001,"Animation,Family,Fantasy",6.9,524
nm0001780,The Movie Hero,2003,"Comedy,Romance",6.2,810
nm0451307,Rehnaa Hai Terre Dil Mein,2001,"Musical,Romance",7.5,8303
nm0251986,Roger Dodger,2002,"Comedy,Drama",6.9,17441
nm0001132,Home on the Range,2004,"Adventure,Animation,Comedy",5.3,23067
nm0000421,Home on the Range,2004,"Adventure,Animation,Comedy",5.3,23067
nm0000236,Home on the Range,2004,"Adventure,Animation,Comedy",5.3,23067
nm0001642,Home on the Range,2004,"Adventure,Animation,Comedy",5.3,23067
nm0165101,All the Real Girls,2003,"Drama,Romance",6.7,10726
nm0001475,C-Scam,2000,,5.5,24
nm0000621,The Captive: The Longest Drive 2,1976,Western,6.4,93
nm0000250,Chicago,2002,"Comedy,Crime,Musical",7.2,228764
nm0001876,Chicago,2002,"Comedy,Crime,Musical",7.2,228764
nm0000152,Chicago,2002,"Comedy,Crime,Musical",7.2,228764
nm0785227,The Escapist,2002,"Action,Crime,Drama",6.1,1670
nm0000255,Gigli,2003,"Comedy,Crime,Romance",2.6,48911
nm0001472,Hero,2002,"Action,Adventure,Drama",7.9,180669
nm0126284,I Capture the Castle,2003,"Drama,Romance",6.8,7578
nm0631490,I Capture the Castle,2003,"Drama,Romance",6.8,7578
nm0000255,Jersey Girl,2004,"Comedy,Drama,Romance",6.2,66204
nm0001642,Kart Racer,2003,"Comedy,Drama,Family",5.7,618
nm0001159,Mid-Century,2002,Drama,7.6,45
nm0608090,Morvern Callar,2002,Drama,6.7,10232
nm0000329,Shanghai Knights,2003,"Action,Adventure,Comedy",6.2,105917
nm0005562,Shanghai Knights,2003,"Action,Adventure,Comedy",6.2,105917
nm1093951,Shanghai Knights,2003,"Action,Adventure,Comedy",6.2,105917
nm0735442,Blue Crush,2002,"Drama,Romance,Sport",5.7,31429
nm0124930,Timeline,2003,"Action,Adventure,Sci-Fi",5.6,63164
nm0004434,Baseraa,1981,"Drama,Family",6.7,154
nm0306696,Cheeeese,1988,Comedy,7.7,9
nm0067367,Like an Airplane,2002,"Biography,Drama",4.8,54
nm0252230,Dirty Pretty Things,2002,"Crime,Drama,Thriller",7.3,42478
nm0851582,Dirty Pretty Things,2002,"Crime,Drama,Thriller",7.3,42478
nm0645683,Dirty Pretty Things,2002,"Crime,Drama,Thriller",7.3,42478
nm0004434,Doosara Aadmi,1977,"Drama,Family,Romance",6.4,256
nm0474801,Duniya,1984,"Action,Drama",6.3,245
nm0000155,A Second Chance at Life,2000,Documentary,5.1,10
nm0001521,Crazy Like a Fox,2004,"Comedy,Drama",5.3,172
nm0000307,The Heart of Me,2002,"Drama,Romance",6.6,2491
nm0079273,The Heart of Me,2002,"Drama,Romance",6.6,2491
nm0000173,God Grew Tired of Us,2006,Documentary,7.9,2840
nm0000331,Our Italian Husband,2004,Comedy,4.1,367
nm0004434,Sawaal,1982,"Drama,Family,Romance",6.5,100
nm0001860,Ten Tiny Love Stories,2002,Drama,6.4,514
nm0331516,The United States of Leland,2003,Drama,7.0,23452
nm0000332,The United States of Leland,2003,Drama,7.0,23452
nm0000228,The United States of Leland,2003,Drama,7.0,23452
nm0948772,Visitors,2003,"Drama,Horror,Mystery",5.0,1333
nm0000619,To Kill a King,2003,"Biography,Drama,History",6.2,3188
nm0000273,Raising Flagg,2006,Comedy,5.3,362
nm0000616,Endangered Species,2002,"Horror,Sci-Fi,Thriller",4.1,578
nm0001445,An Existential Affair,2006,"Drama,Romance",3.7,90
nm1046097,The Hot Chick,2002,"Comedy,Fantasy",5.5,95567
nm0267506,The Hot Chick,2002,"Comedy,Fantasy",5.5,95567
nm0000729,Gerry,2002,"Adventure,Drama,Mystery",6.0,18797
nm0000354,Gerry,2002,"Adventure,Drama,Mystery",6.0,18797
nm1092227,High Speed,2002,"Drama,Sport",5.0,128
nm0004429,Kankan De Ohle,1970,"Drama,Romance",7.2,17
nm0001651,Mystic Prophecies and Nostradamus,1961,,6.3,19
nm0000681,Old School,2003,Comedy,7.0,229398
nm0002071,Old School,2003,Comedy,7.0,229398
nm0004429,Putt Jattan De,1983,"Action,Comedy,Drama",7.7,76
nm0004429,Santo Banto,1976,,7.2,9
nm0000137,Sunstorm,2001,Action,3.1,268
nm0000374,A Worn Path,1994,"Drama,Short",6.8,34
nm0267506,May,2002,"Comedy,Drama,Horror",6.6,37026
nm0001084,Barbershop,2002,"Comedy,Drama",6.3,31371
nm0147825,Barbershop,2002,"Comedy,Drama",6.3,31371
nm0350454,Casa de los babys,2003,Drama,6.4,2151
nm0005460,Casa de los babys,2003,Drama,6.4,2151
nm0001159,Changing Hearts,2002,"Comedy,Drama,Romance",5.7,480
nm0757855,Drumline,2002,"Comedy,Drama,Music",5.9,34661
nm0705356,Harry Potter and the Prisoner of Azkaban,2004,"Adventure,Family,Fantasy",7.9,619697
nm0914612,Harry Potter and the Prisoner of Azkaban,2004,"Adventure,Family,Fantasy",7.9,619697
nm0342488,Harry Potter and the Prisoner of Azkaban,2004,"Adventure,Family,Fantasy",7.9,619697
nm0001057,Japanese Story,2003,"Drama,Romance",6.8,6505
nm0000671,Levity,2003,"Crime,Drama",6.4,6496
nm0000151,Levity,2003,"Crime,Drama",6.4,6496
nm0000379,Levity,2003,"Crime,Drama",6.4,6496
nm0000456,Levity,2003,"Crime,Drama",6.4,6496
nm0000476,Mango Kiss,2004,"Comedy,Romance",4.6,449
nm0000210,Mona Lisa Smile,2003,Drama,6.5,82448
nm0000379,Mona Lisa Smile,2003,Drama,6.5,82448
nm0350454,Mona Lisa Smile,2003,Drama,6.5,82448
nm0000218,Small Cuts,2003,Drama,5.7,754
nm0000741,The Santa Clause 2,2002,"Comedy,Family,Fantasy",5.7,56756
nm0005132,The Order,2003,"Horror,Mystery,Thriller",5.1,17717
nm0316284,Ti voglio bene Eugenio,2002,Drama,6.5,130
nm0316079,American Splendor,2003,"Biography,Comedy,Drama",7.4,49980
nm0000197,Anger Management,2003,Comedy,6.2,214647
nm0001191,Anger Management,2003,Comedy,6.2,214647
nm0000673,Anger Management,2003,Comedy,6.2,214647
nm0000106,Charlie's Angels: Full Throttle,2003,"Action,Adventure,Comedy",4.9,127531
nm0000139,Charlie's Angels: Full Throttle,2003,"Action,Adventure,Comedy",4.9,127531
nm0004851,Fanfan,2003,"Adventure,Comedy,Romance",5.7,5263
nm0001780,Flash of a Dream,2002,"Biography,Documentary,History",7.9,23
nm0001451,Bringing Down the House,2003,Comedy,5.6,37218
nm0506405,Bringing Down the House,2003,Comedy,5.6,37218
nm0687506,Bringing Down the House,2003,Comedy,5.6,37218
nm0004434,Jab Jab Phool Khile,1965,"Musical,Romance",6.6,313
nm0005110,Just Married,2003,"Comedy,Romance",5.4,70944
nm0172604,Mrs Caldicot's Cabbage War,2002,Comedy,6.4,782
nm0290556,Sonny,2002,"Crime,Drama",5.6,4280
nm0000950,Sonny,2002,"Crime,Drama",5.6,4280
nm0126284,The Rage in Placid Lake,2003,Comedy,6.8,2867
nm0001669,The Rage in Placid Lake,2003,Comedy,6.8,2867
nm0267506,Scary Movie 3,2003,Comedy,5.5,146726
nm0000221,Scary Movie 3,2003,Comedy,5.5,146726
nm0000308,Whiplash,2002,"Comedy,Drama",6.9,25
nm0600531,The 3 Kings,2000,,7.5,164
nm0000821,Aankhen,2002,"Crime,Drama,Thriller",7.4,13267
nm0001725,Ayoub,1983,Drama,6.5,138
nm0001248,Ball der Nationen,1954,"Music,Romance",,
nm1107001,Brother to Brother,2004,Drama,7.1,1211
nm0001472,Cradle 2 the Grave,2003,"Action,Crime,Drama",5.8,44949
nm0490489,Dance of a Dream,2001,"Comedy,Romance",6.1,354
nm0005028,The Divorce,2003,"Comedy,Drama,Romance",4.9,11580
nm0915208,The Divorce,2003,"Comedy,Drama,Romance",4.9,11580
nm0000330,The Divorce,2003,"Comedy,Drama,Romance",4.9,11580
nm0001626,The First Christmas,1998,"Drama,Family",7.4,41
nm0000664,George and the Dragon,2004,"Action,Adventure,Comedy",5.6,4012
nm0003817,George and the Dragon,2004,"Action,Adventure,Comedy",5.6,4012
nm0490489,Fat Choi Spirit,2002,"Comedy,Romance",6.7,1076
nm0000080,The Lions of Capitalism,1977,Documentary,6.6,25
nm0000134,Shark Tale,2004,"Adventure,Animation,Comedy",6.0,181109
nm0000250,Shark Tale,2004,"Adventure,Animation,Comedy",6.0,181109
nm0001401,Shark Tale,2004,"Adventure,Animation,Comedy",6.0,181109
nm0000198,Sin,2003,"Crime,Drama,Thriller",4.5,1938
nm0000609,Sin,2003,"Crime,Drama,Thriller",4.5,1938
nm0000123,Solaris,2002,"Drama,Mystery,Romance",6.2,82764
nm0205626,Solaris,2002,"Drama,Mystery,Romance",6.2,82764
nm0000652,The Stick Up,2002,"Action,Crime,Mystery",6.3,1638
nm0000429,Tempo,2003,"Crime,Romance,Thriller",4.6,1031
nm0000608,Time of the Wolf,2002,Drama,6.3,283
nm0001570,25th Hour,2002,Drama,7.6,177976
nm0000450,25th Hour,2002,Drama,7.6,177976
nm0000323,The Actors,2003,"Comedy,Crime",5.9,1847
nm0000254,Adolphe,2002,Drama,5.9,397
nm0000671,Bad Santa,2003,"Comedy,Crime,Drama",7.1,143367
nm0000164,Bobby,2006,"Biography,Drama,History",7.0,42035
nm0000193,Bobby,2006,"Biography,Drama,History",7.0,42035
nm0000232,Bobby,2006,"Biography,Drama,History",7.0,42035
nm0002084,Conspiracy of Silence,2003,"Crime,Drama,Thriller",6.6,404
nm0004429,Dukh Bhanjan Tera Naam,1974,,7.7,29
nm0000104,Ballistic: Ecks vs. Sever,2002,"Action,Crime,Mystery",3.6,20065
nm0000244,Happily N'Ever After,2006,"Adventure,Animation,Comedy",4.5,10713
nm0001264,Happily N'Ever After,2006,"Adventure,Animation,Comedy",4.5,10713
nm0000164,The Human Stain,2003,"Drama,Romance,Thriller",6.2,30965
nm0000173,The Human Stain,2003,"Drama,Romance,Thriller",6.2,30965
nm0000438,The Human Stain,2003,"Drama,Romance,Thriller",6.2,30965
nm0000641,The Human Stain,2003,"Drama,Romance,Thriller",6.2,30965
nm0000576,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,2003,Documentary,6.3,251
nm0000560,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,2003,Documentary,6.3,251
nm0000223,Leo,2002,Drama,6.5,1015
nm0001731,Leo,2002,Drama,6.5,1015
nm0000313,Lost in La Mancha,2002,Documentary,7.3,11702
nm0004429,Main Papi Tum Bakhshanhaar,1976,"Action,Drama",4.6,8
nm0002011,"Blood, Sweat and Fear",1975,"Crime,Drama",6.2,191
nm0001290,Monsieur N.,2003,"Biography,Drama,Mystery",6.6,883
nm0004429,Neela Akash,1965,"Drama,Family",6.7,44
nm0000136,Finding Neverland,2004,"Biography,Drama,Family",7.7,205901
nm0000701,Finding Neverland,2004,"Biography,Drama,Family",7.7,205901
nm0001046,Finding Neverland,2004,"Biography,Drama,Family",7.7,205901
nm0000034,Et par ord om Danmark,1960,Documentary,,
nm0004429,Qurbani Jatt Di,1990,"Action,Drama,Romance",7.7,23
nm0004429,Ranjhan Mera Yaar,1984,,5.5,7
nm0748620,The Shape of Things,2003,"Comedy,Drama,Romance",6.6,11383
nm0001838,The Shape of Things,2003,"Comedy,Drama,Romance",6.6,11383
nm0004429,Tum Haseen Main Jawan,1970,"Comedy,Romance",7.0,101
nm0000950,Blizzard,2003,"Comedy,Family",5.8,1110
nm0000142,Blood Work,2002,"Action,Crime,Drama",6.4,45034
nm0001378,Blood Work,2002,"Action,Crime,Drama",6.4,45034
nm0000191,Down with Love,2003,"Comedy,Romance",6.3,41748
nm0000250,Down with Love,2003,"Comedy,Romance",6.3,41748
nm0000991,Downtown: A Street Tale,2004,Drama,5.8,111
nm0000131,Identity,2003,"Mystery,Thriller",7.3,245053
nm0370035,Identity,2003,"Mystery,Thriller",7.3,245053
nm0452860,Ikitai,1999,Drama,6.9,121
nm0001426,Islam: Empire of Faith,2000,"Documentary,History",7.8,731
nm0001811,Luther,2003,"Biography,Drama,History",6.6,15393
nm0001626,Nicholas Nickleby,2002,"Adventure,Drama,Romance",7.1,12539
nm0000980,Nicholas Nickleby,2002,"Adventure,Drama,Romance",7.1,12539
nm0366389,Paper Soldiers,2002,"Action,Comedy,Crime",5.3,1346
nm0000367,Ruby & Quentin,2003,"Comedy,Crime",7.1,28873
nm0000606,Ruby & Quentin,2003,"Comedy,Crime",7.1,28873
nm0006795,Tumko Na Bhool Paayenge,2002,"Action,Romance,Thriller",5.7,3058
nm0506405,A Mighty Wind,2003,"Comedy,Music",7.2,28015
nm0001923,Waitin' to Live,2006,Comedy,5.9,94
nm0278752,White Elephant,1984,"Comedy,Drama",4.4,10
nm0000254,Bon Voyage,2003,"Comedy,Drama,Mystery",6.7,4904
nm0000367,Bon Voyage,2003,"Comedy,Drama,Mystery",6.7,4904
nm0001445,The Commission,2003,Drama,6.6,132
nm0001832,The Commission,2003,Drama,6.6,132
nm0122653,Confidence,2003,"Crime,Thriller",6.6,34301
nm0000163,Confidence,2003,"Crime,Thriller",6.6,34301
nm0001838,Confidence,2003,"Crime,Thriller",6.6,34301
nm0000412,Confidence,2003,"Crime,Thriller",6.6,34301
nm0000367,Crime Spree,2003,"Action,Comedy,Crime",6.4,5471
nm0000172,Crime Spree,2003,"Action,Comedy,Crime",6.4,5471
nm0000603,Exile in Buyukada,2000,Documentary,6.9,116
nm0000140,It Runs in the Family,2003,"Comedy,Drama,Romance",5.5,4991
nm0000128,Master and Commander: The Far Side of the World,2003,"Action,Adventure,Drama",7.4,219268
nm0079273,Master and Commander: The Far Side of the World,2003,"Action,Adventure,Drama",7.4,219268
nm0479471,Holes,2003,"Adventure,Comedy,Drama",7.0,87770
nm0000244,Holes,2003,"Adventure,Comedy,Drama",7.0,87770
nm0000685,Holes,2003,"Adventure,Comedy,Drama",7.0,87770
nm0000125,The League of Extraordinary Gentlemen,2003,"Action,Adventure,Fantasy",5.8,175543
nm0165101,Pieces of April,2003,"Comedy,Drama",7.0,21100
nm0000513,Stealing Sinatra,2003,"Biography,Comedy,Drama",5.6,734
nm0000704,Try Seventeen,2002,"Comedy,Drama",6.0,6084
nm0000307,Wallace & Gromit: The Curse of the Were-Rabbit,2005,"Adventure,Animation,Comedy",7.5,134621
nm0000146,Wallace & Gromit: The Curse of the Were-Rabbit,2005,"Adventure,Animation,Comedy",7.5,134621
nm1517976,Quantum Quest: A Cassini Space Odyssey,2010,"Adventure,Animation,Sci-Fi",5.0,393
nm0000168,Quantum Quest: A Cassini Space Odyssey,2010,"Adventure,Animation,Sci-Fi",5.0,393
nm0159789,Quantum Quest: A Cassini Space Odyssey,2010,"Adventure,Animation,Sci-Fi",5.0,393
nm0000212,Against the Ropes,2004,"Biography,Drama,Romance",5.3,7157
nm0000285,The Cat in the Hat,2003,"Adventure,Comedy,Family",4.0,82594
nm0000949,Veronica Guerin,2003,"Biography,Crime,Drama",6.8,20430
nm0268199,Veronica Guerin,2003,"Biography,Crime,Drama",6.8,20430
nm0002084,Veronica Guerin,2003,"Biography,Crime,Drama",6.8,20430
nm0000219,The Foreigner,2003,"Action,Thriller",3.4,6921
nm0000719,Herman Melville: Damned in Paradise,1985,Documentary,6.6,16
nm0001379,Herman Melville: Damned in Paradise,1985,Documentary,6.6,16
nm0004434,Jeevan Sangram,1974,"Action,Drama",6.8,15
nm0001336,Land and Live in the Jungle,1944,War,8.1,19
nm0472816,Legend of the Wild,1981,"Adventure,Drama,Family",7.9,50
nm0252230,My Friend Soweto,2001,,5.5,17
nm0000430,Jackson,2008,Drama,7.3,56
nm0001642,Back by Midnight,2004,Comedy,4.7,675
nm0001642,Black Cadillac,2003,"Horror,Thriller",5.8,3078
nm0000458,The Blue Butterfly,2004,"Adventure,Drama",6.2,1584
nm0000243,Out of Time,2003,"Crime,Drama,Mystery",6.5,60916
nm0000131,Runaway Jury,2003,"Crime,Drama,Thriller",7.1,97280
nm0001838,Runaway Jury,2003,"Crime,Drama,Thriller",7.1,97280
nm0000432,Runaway Jury,2003,"Crime,Drama,Thriller",7.1,97280
nm0000163,Runaway Jury,2003,"Crime,Drama,Thriller",7.1,97280
nm0362766,Deserter,2002,"Drama,War",5.3,1270
nm0001626,Ted Allan: Minstrel Boy of the 20th Century,2002,Documentary,,
nm0000113,Two Weeks Notice,2002,"Comedy,Romance",6.1,117826
nm0000424,Two Weeks Notice,2002,"Comedy,Romance",6.1,117826
nm0001860,Two Weeks Notice,2002,"Comedy,Romance",6.1,117826
nm0000095,Anything Else,2003,"Comedy,Romance",6.3,31199
nm0000362,Anything Else,2003,"Comedy,Romance",6.3,31199
nm0950926,Be a Wicked Woman,1995,Drama,5.4,9
nm0001156,The Event,2003,Drama,6.1,1079
nm0001648,Immortal,2004,"Drama,Sci-Fi,Thriller",5.9,21226
nm0000104,Imagining Argentina,2003,"Drama,Romance,Thriller",6.1,3406
nm0000668,Imagining Argentina,2003,"Drama,Romance,Thriller",6.1,3406
nm0000424,Love Actually,2003,"Comedy,Drama,Romance",7.6,476174
nm0000553,Love Actually,2003,"Comedy,Drama,Romance",7.6,476174
nm0001473,Love Actually,2003,"Comedy,Drama,Romance",7.6,476174
nm0000246,Tears of the Sun,2003,"Action,Drama,Thriller",6.6,121821
nm0000899,Tears of the Sun,2003,"Action,Drama,Thriller",6.6,121821
nm0005454,My Life Without Me,2003,"Drama,Romance",7.4,25018
nm0749263,My Life Without Me,2003,"Drama,Romance",7.4,25018
nm0000147,Hope Springs,2003,"Comedy,Romance",5.4,7130
nm0000378,Hope Springs,2003,"Comedy,Romance",5.4,7130
nm0005460,Hope Springs,2003,"Comedy,Romance",5.4,7130
nm0001287,Hope Springs,2003,"Comedy,Romance",5.4,7130
nm0424060,The Perfect Score,2004,"Comedy,Crime,Drama",5.6,25187
nm0262635,The Perfect Score,2004,"Comedy,Crime,Drama",5.6,25187
nm0001459,The Secret Lives of Dentists,2002,Drama,6.4,3460
nm0000375,The Singing Detective,2003,"Comedy,Crime,Musical",5.4,8618
nm0000705,The Singing Detective,2003,"Comedy,Crime,Musical",5.4,8618
nm0000154,The Singing Detective,2003,"Comedy,Crime,Musical",5.4,8618
nm0352032,Soora Samhaaram,1988,"Action,Thriller",6.0,118
nm0000983,The In-Laws,2003,"Action,Comedy,Thriller",5.7,17134
nm0000140,The In-Laws,2003,"Action,Comedy,Thriller",5.7,17134
nm0000171,Twisted,2004,"Crime,Drama,Mystery",5.3,21903
nm0000168,Twisted,2004,"Crime,Drama,Mystery",5.3,21903
nm0000412,Twisted,2004,"Crime,Drama,Mystery",5.3,21903
nm0000657,Twisted,2004,"Crime,Drama,Mystery",5.3,21903
nm0000120,Bruce Almighty,2003,"Comedy,Fantasy",6.7,398377
nm0000098,Bruce Almighty,2003,"Comedy,Fantasy",6.7,398377
nm0000151,Bruce Almighty,2003,"Comedy,Fantasy",6.7,398377
nm0757855,Constellation,2005,Drama,4.3,667
nm0000156,Dallas 362,2003,Drama,5.9,1172
nm0004429,Dhoti Lota Aur Chowpatty,1975,Comedy,4.7,25
nm0586568,Open Hearts,2002,"Drama,Romance",7.5,10344
nm0000821,Wazir,2016,"Action,Crime,Drama",7.1,18983
nm0000576,21 Grams,2003,"Crime,Drama,Thriller",7.7,235413
nm0001125,21 Grams,2003,"Crime,Drama,Thriller",7.7,235413
nm0915208,21 Grams,2003,"Crime,Drama,Thriller",7.7,235413
nm0005562,The Big Bounce,2004,"Comedy,Crime",4.9,18288
nm0000151,The Big Bounce,2004,"Comedy,Crime",4.9,18288
nm0000641,The Big Bounce,2004,"Comedy,Crime",4.9,18288
nm0004429,Giddha,1978,,7.6,14
nm0000124,House of Sand and Fog,2003,"Crime,Drama",7.5,68699
nm0001426,House of Sand and Fog,2003,"Crime,Drama",7.5,68699
nm0004920,House of Sand and Fog,2003,"Crime,Drama",7.5,68699
nm0000453,Prisoner of Paradise,2002,"Biography,Documentary",7.5,390
nm0587234,Jurij,2001,Family,6.1,69
nm0004429,Mohabbat Zindagi Hai,1966,"Comedy,Drama,Romance",5.5,45
nm0000126,Open Range,2003,"Action,Drama,Romance",7.4,72886
nm0000380,Open Range,2003,"Action,Drama,Romance",7.4,72886
nm0526019,Open Range,2003,"Action,Drama,Romance",7.4,72886
nm0001655,Peter Pan,2003,"Adventure,Family,Fantasy",6.8,72633
nm0000421,Radio,2003,"Biography,Drama,Sport",6.9,40830
nm0000438,Radio,2003,"Biography,Drama,Sport",6.9,40830
nm0000700,Radio,2003,"Biography,Drama,Sport",6.9,40830
nm0004434,Rootha Na Karo,1970,"Comedy,Drama,Family",6.1,26
nm0474801,Sagina Mahato,1971,Drama,8.0,48
nm0432827,A Beautiful Secret,2002,Drama,6.7,214
nm0001497,Spider-Man 2,2004,"Action,Adventure,Sci-Fi",7.4,639149
nm0000379,Spider-Man 2,2004,"Action,Adventure,Sci-Fi",7.4,639149
nm0290556,Spider-Man 2,2004,"Action,Adventure,Sci-Fi",7.4,639149
nm0001451,Taxi,2004,"Action,Comedy,Crime",4.5,42409
nm0000198,Tiptoes,2002,"Comedy,Drama,Romance",4.3,5112
nm0000295,Tiptoes,2002,"Comedy,Drama,Romance",4.3,5112
nm0000190,Tiptoes,2002,"Comedy,Drama,Romance",4.3,5112
nm0000947,Tuesday Never Comes,1992,Action,5.0,68
nm0000513,In Enemy Hands,2004,"Action,Drama,Thriller",6.0,4300
nm0163988,In Enemy Hands,2004,"Action,Drama,Thriller",6.0,4300
nm1455681,Because of Winn-Dixie,2005,"Comedy,Drama,Family",6.3,11680
nm0001693,Because of Winn-Dixie,2005,"Comedy,Drama,Family",6.3,11680
nm0001807,Because of Winn-Dixie,2005,"Comedy,Drama,Family",6.3,11680
nm0000250,Bridget Jones: The Edge of Reason,2004,"Comedy,Drama,Romance",5.9,113618
nm0000147,Bridget Jones: The Edge of Reason,2004,"Comedy,Drama,Romance",5.9,113618
nm0000424,Bridget Jones: The Edge of Reason,2004,"Comedy,Drama,Romance",5.9,113618
nm0005562,Cars,2006,"Adventure,Animation,Comedy",7.2,410871
nm0001372,Cars,2006,"Adventure,Animation,Comedy",7.2,410871
nm0000056,Cars,2006,"Adventure,Animation,Comedy",7.2,410871
nm0000552,Daddy Day Care,2003,"Comedy,Family",5.6,68394
nm0001378,Daddy Day Care,2003,"Comedy,Family",5.6,68394
nm0249291,Dogwatch,1999,Drama,5.5,38
nm0001557,Hidalgo,2004,"Action,Adventure,Biography",6.7,81882
nm0001725,Hidalgo,2004,"Action,Adventure,Biography",6.7,81882
nm0005266,The Incredibles,2004,"Action,Adventure,Animation",8.0,718887
nm0000168,The Incredibles,2004,"Action,Adventure,Animation",8.0,718887
nm0000456,The Incredibles,2004,"Action,Adventure,Animation",8.0,718887
nm0000242,The Italian Job,2003,"Action,Crime,Thriller",7.0,364457
nm0001570,The Italian Job,2003,"Action,Crime,Thriller",7.0,364457
nm0000234,The Italian Job,2003,"Action,Crime,Thriller",7.0,364457
