tconst,averageRating,numVotes
tt1967669,3.9,247
tt1969062,6.9,16201
tt1971310,3.5,567
tt1971325,6.0,56859
tt1972571,6.8,76310
tt1972591,6.7,214266
tt1972779,6.6,71646
tt1974382,5.5,1381
tt1974419,6.1,94320
tt1976000,6.2,31728
tt1976009,5.9,56733
tt1977755,6.7,443
tt1977817,5.4,83
tt1977953,5.9,324
tt1978398,7.2,33
tt1978512,7.4,161
tt1979320,8.1,472407
tt1979376,7.7,242770
tt1979388,6.7,114398
tt1980209,6.4,215689
tt1980929,7.4,155285
tt1981107,7.0,18313
tt1981115,6.8,666594
tt1981128,5.3,106694
tt1981140,6.5,3728
tt1981677,7.1,302434
tt1982158,7.8,27
tt1984135,7.9,530
tt1985019,6.2,21074
tt1985094,5.2,149
tt1985949,6.2,91465
tt1985966,6.3,101829
tt1986040,3.7,803
tt1987680,7.0,55789
tt1988662,6.2,95
tt1988781,3.1,4045
tt1989435,6.2,347
tt1989712,6.4,3285
tt1990181,6.0,11756
tt1990314,7.0,64100
tt1991245,5.0,66259
tt1993396,2.7,1125
tt1995390,6.2,22159
tt1999130,7.3,296
tt1999192,7.3,6132
tt1999987,6.3,15034
tt1999995,5.7,41303
tt2002718,5.6,78956
tt2004420,6.3,307760
tt2005151,7.1,212194
tt2005164,5.1,1549
tt2005374,6.4,62983
tt2006040,5.8,14765
tt2006046,4.3,12
tt2006049,3.3,17
tt2006076,4.5,9
tt2006148,5.3,13
tt2006203,5.4,7
tt2006213,6.8,12
tt2006223,3.2,9
tt2006229,4.4,8
tt2006233,5.8,11
tt2006247,5.8,9
tt2006295,6.8,38000
tt2006319,3.4,11
tt2006721,4.5,1527
tt2006722,7.0,96
tt2006729,6.0,26
tt2006753,5.3,2057
tt2006791,6.0,512
tt2008006,7.5,5897
tt2010938,9.0,86
tt2011159,5.6,20627
tt2011311,6.2,25667
tt2012011,6.4,10913
tt2012665,4.8,2631
tt2014168,5.4,153
tt2014295,5.4,687
tt2015381,8.0,1150891
tt2016335,5.4,2020
tt2016894,5.5,34344
tt2016940,6.0,38895
tt2017038,6.9,80333
tt2017486,6.8,4149
tt2017492,6.9,61
tt2018086,6.4,3662
tt2018111,6.2,955
tt2022573,6.4,13
tt2023473,6.1,716
tt2023587,6.2,179511
tt2023649,6.2,16
tt2024432,5.7,133236
tt2024469,6.9,263142
tt2024506,5.6,4634
tt2024521,6.1,4044
tt2024544,8.1,690397
tt2025690,6.7,66466
tt2027140,6.5,16010
tt2027154,4.5,1556
tt2027231,5.5,6791
tt2032452,4.9,168
tt2032458,4.4,66
tt2032557,6.8,14130
tt2032572,5.2,12948
tt2033318,4.7,15
tt2033952,7.2,383
tt2034031,6.4,44027
tt2034098,5.5,385
tt2034800,5.9,133292
tt2035601,6.0,130
tt2039338,5.2,46953
tt2039345,5.9,18715
tt2039393,6.0,70250
tt2039412,4.2,962
tt2040367,5.1,1366
tt2040504,5.0,833
tt2042568,7.4,152818
tt2043933,6.0,15736
tt2044729,4.6,5341
tt2051818,5.1,338
tt2053423,4.6,1542
tt2053425,7.4,67469
tt2053463,7.1,187958
tt2054790,6.1,8578
tt2055614,8.1,67
tt2055709,5.5,5505
tt2055765,5.7,12610
tt2056771,6.4,29962
tt2057392,7.3,85900
tt2058107,7.1,40180
tt2058673,5.3,62693
tt2061756,6.7,2492
tt2062622,4.7,1782
tt2062700,5.6,20904
tt2062969,7.0,6814
tt2063666,6.2,6186
tt2064968,5.4,12599
tt2065877,6.7,1104
tt2065898,5.4,315
tt2065938,5.4,85
tt2066051,7.3,171193
tt2066176,7.4,6310
tt2069797,5.7,7554
tt2070761,9.3,7
tt2070776,6.8,12204
tt2072233,5.6,32321
tt2072971,7.4,86
tt2073086,7.4,4366
tt2076298,7.0,31709
tt2076346,5.3,1368
tt2076822,5.7,46173
tt2077851,6.7,11908
tt2077866,6.9,43
tt2078552,6.0,4293
tt2080374,7.2,168074
tt2081437,5.9,8598
tt2082152,4.5,2945
tt2083231,5.1,4846
tt2083379,5.6,6066
tt2083383,6.8,63927
tt2084970,8.0,755231
tt2085752,5.3,1823
tt2087850,5.3,8250
tt2088003,5.4,33171
tt2088869,4.1,6426
tt2088903,5.7,255
tt2088962,5.3,714
tt2090447,5.3,251
tt2090465,6.1,13777
tt2091245,7.5,317
tt2091256,6.2,28377
tt2091473,6.6,38149
tt2091478,5.1,12163
tt2091935,6.3,55976
tt2093293,7.2,7
tt2093991,6.4,14089
tt2093995,6.4,3270
tt2094766,5.6,197971
tt2094856,6.3,53
tt2094890,6.4,1187
tt2095649,5.7,20053
tt2096672,5.6,136865
tt2096673,8.2,695236
tt2097298,7.4,38703
tt2097307,6.1,36176
tt2097331,6.0,9381
tt2097333,3.5,402
tt2098804,6.6,12
tt2099779,7.4,11
tt2101307,4.5,543
tt2101341,6.4,67957
tt2101347,7.1,95
tt2101383,5.6,27146
tt2101441,5.3,141871
tt2101473,7.2,39390
tt2102445,5.2,7
tt2102499,6.4,1173
tt2102509,6.7,82
tt2103217,6.1,37531
tt2103254,4.9,51674
tt2103264,6.5,14100
tt2103267,6.2,34490
tt2103281,7.6,436687
tt2104837,4.5,2379
tt2106476,8.3,322593
tt2106550,6.1,5559
tt2106670,5.7,1544
tt2108546,6.8,2239
tt2109248,5.6,311818
tt2112131,4.8,18612
tt2112277,4.5,3148
tt2112337,6.5,439
tt2113659,6.4,3230
tt2114461,4.3,2232
tt2115295,6.2,11199
tt2118702,6.9,294
tt2118775,5.5,4247
tt2119474,4.7,6897
tt2119532,8.1,508828
tt2119543,6.0,51327
tt2120120,5.6,143125
tt2120176,5.6,19
tt2123265,7.2,45
tt2124730,6.4,59
tt2124787,4.6,15818
tt2124901,5.2,123
tt2124959,5.9,662
tt2125435,7.2,83236
tt2125558,4.6,571
tt2125574,5.9,106
tt2126235,5.6,16308
tt2126355,6.0,234182
tt2126357,5.8,27312
tt2129887,6.3,1263
tt2131674,7.6,393
tt2132285,5.6,87690
tt2133196,6.8,8662
tt2133241,7.4,25
tt2133333,4.1,1478
tt2139555,5.9,28426
tt2139881,6.8,109907
tt2140037,5.9,22508
tt2140373,7.5,161042
tt2140379,6.5,98859
tt2140479,7.3,292427
tt2140507,6.5,27183
tt2140619,6.3,70076
tt2141773,5.4,5029
tt2141941,6.1,373
tt2145829,4.6,7351
tt2147275,5.2,122
tt2147281,4.0,9
tt2147459,4.9,3975
tt2147507,3.7,9
tt2165922,4.9,603
tt2167202,4.4,24288
tt2167266,7.1,29640
tt2168400,8.8,12
tt2168910,6.2,14108
tt2170299,6.6,50533
tt2170439,6.3,171348
tt2170593,7.2,102975
tt2171791,4.1,75
tt2171867,5.2,21571
tt2172584,6.2,40779
tt2172891,4.9,131
tt2172934,6.2,93577
tt2172985,6.3,24695
tt2177771,6.1,131514
tt2177827,6.8,2809
tt2179136,7.3,478555
tt2179226,4.3,1914
tt2179936,4.4,1667
tt2180411,5.9,140704
tt2180549,6.1,208
tt2180994,5.2,11704
tt2181310,4.3,422
tt2182972,5.7,9887
tt2184227,6.3,1695
tt2184233,6.2,2568
tt2184287,5.6,4102
tt2184335,6.6,417
tt2184339,5.7,221094
tt2187137,6.1,68
tt2188913,5.2,534
tt2190165,5.8,92
tt2190193,4.1,241
tt2190467,5.8,1981
tt2190838,5.2,4746
tt2191082,5.7,4199
tt2191701,5.3,153297
tt2193173,6.6,19
tt2193215,5.4,100915
tt2194499,7.8,341374
tt2195552,4.7,857
tt2198191,4.5,99
tt2198241,4.6,2798
tt2198824,4.1,251
tt2199571,6.6,108905
tt2199711,7.9,40124
tt2200022,7.4,323
tt2201221,4.6,3671
tt2201532,5.0,1646
tt2202750,3.8,366
tt2203898,5.2,530
tt2203939,6.0,139837
tt2204540,6.8,98
tt2205697,7.2,87836
tt2205904,7.0,7870
tt2207090,5.3,543
tt2209418,7.9,155685
tt2209706,4.6,57
tt2209764,6.2,228097
tt2210463,4.4,3963
tt2210781,6.1,2719
tt2210834,6.1,2924
tt2210835,5.7,15
tt2212008,5.2,17010
tt2215077,6.0,1995
tt2215221,6.4,1783
tt2215285,4.8,10871
tt2215457,4.5,1898
tt2215676,6.4,123
tt2217859,6.6,13234
tt2217895,6.2,2908
tt2218003,6.2,22533
tt2221784,6.6,193
tt2222052,6.4,4922
tt2223990,6.8,60161
tt2224004,6.1,6025
tt2224026,6.6,101773
tt2226417,6.5,168778
tt2226597,6.4,74713
tt2226630,6.4,809
tt2229499,6.5,238867
tt2230956,5.4,286
tt2231138,5.8,1937
tt2231253,5.6,55437
tt2231461,6.1,164647
tt2231578,6.8,27
tt2231630,6.2,2063
tt2231874,5.3,5320
tt2234155,6.3,203363
tt2234261,5.7,14687
tt2234564,6.7,44
tt2235108,6.1,27035
tt2235695,6.0,41263
tt2236182,3.8,3200
tt2237324,5.1,6524
tt2238032,5.6,20918
tt2238050,6.4,28457
tt2238769,6.7,27
tt2239124,7.4,27
tt2239822,6.4,179353
tt2239832,5.7,21181
tt2240010,7.0,24
tt2241351,6.5,99738
tt2242306,8.5,68
tt2243537,5.0,46757
tt2244901,5.7,37346
tt2245003,6.8,18822
tt2245084,7.8,452615
tt2246597,7.1,16
tt2247432,6.4,593
tt2247476,6.6,16103
tt2248755,3.8,10
tt2249081,5.9,2483
tt2249179,5.6,637
tt2249221,6.7,18768
tt2250912,7.4,636625
tt2252552,3.6,1673
tt2252760,5.8,450
tt2257284,4.6,552
tt2258285,5.7,2186
tt2258345,6.2,24552
tt2258351,5.5,41
tt2259306,7.4,669
tt2259858,2.5,407
tt2261331,6.4,37995
tt2262175,5.6,1100
tt2262227,7.2,70750
tt2262315,6.3,17147
tt2265080,6.5,366
tt2265279,5.3,57
tt2265398,6.1,58466
tt2265534,5.6,14763
tt2267968,7.1,155213
tt2267998,8.1,960045
tt2268016,5.6,56201
tt2268433,3.7,1908
tt2268558,5.5,13
tt2270372,3.6,160
tt2271563,6.3,12026
tt2271671,4.9,481
tt2273326,5.7,901
tt2273657,6.3,68526
tt2274648,5.2,88917
tt2275471,5.2,2106
tt2275743,4.6,3383
tt2275802,5.9,5177
tt2276480,6.2,619
tt2277860,7.3,270523
tt2278388,8.1,789236
tt2278871,7.7,150704
tt2278878,5.2,72
tt2279339,5.7,24123
tt2279373,6.0,54965
tt2279786,7.5,3180
tt2281587,6.4,34494
tt2283336,5.6,132065
tt2283362,6.9,369738
tt2289538,6.4,2365
tt2293640,6.4,233055
tt2294449,7.0,372303
tt2294629,7.4,615015
tt2294677,6.6,32039
tt2294857,6.0,13
tt2295196,6.3,1088
tt2296777,5.2,12509
tt2296935,5.0,944
tt2297063,5.8,1712
tt2300212,6.7,14
tt2302531,5.7,124
tt2302755,6.5,274006
tt2304637,5.2,2115
tt2304771,7.1,27884
tt2304933,5.2,108696
tt2304953,5.7,19869
tt2305051,7.1,128569
tt2306435,4.3,7
tt2308260,5.7,3738
tt2309262,4.9,154
tt2310332,7.4,517861
tt2311948,5.5,298
tt2312718,6.5,119633
tt2314374,4.7,610
tt2314824,4.4,11694
tt2314886,4.1,2891
tt2315582,6.2,10649
tt2315588,7.2,432
tt2316204,6.4,276926
tt2316411,6.9,190302
tt2316479,5.6,5198
tt2316801,6.4,21029
tt2316810,6.3,360
tt2318527,4.9,9392
tt2321247,4.4,14
tt2321341,3.8,6795
tt2322441,4.1,317190
tt2322517,5.2,5007
tt2325977,5.2,9511
tt2326574,5.2,2816
tt2326612,5.9,33308
tt2328745,4.4,1310
tt2328900,6.3,49738
tt2331100,6.3,987
tt2332707,6.4,3307
tt2332831,5.1,4476
tt2333784,6.1,181050
tt2333804,6.0,47559
tt2334593,6.6,1527
tt2334649,7.5,80990
tt2334733,5.7,8342
tt2334796,7.5,90
tt2334871,4.6,35519
tt2334873,7.3,201809
tt2334879,6.3,220266
tt2337522,6.3,10
tt2338424,6.2,7421
tt2338454,5.5,19450
tt2340142,6.2,16
tt2343793,6.3,28145
tt2345112,6.4,16282
tt2345567,5.9,17537
tt2345737,6.4,48059
tt2345759,5.4,185598
tt2347134,7.0,2591
tt2347569,7.4,82595
tt2349144,6.4,23355
tt2350892,5.8,8601
tt2351320,6.8,10
tt2352488,5.0,2562
tt2353767,7.0,7820
tt2354049,6.7,180
tt2354215,5.6,1292
tt2355495,6.5,24525
tt2357129,6.0,98063
tt2357144,5.6,190
tt2357263,4.6,237
tt2357291,6.3,89490
tt2357453,6.7,2000
tt2357770,5.8,1475
tt2358925,5.4,33602
tt2359381,4.6,1049
tt2361317,6.4,57031
tt2361509,7.1,248674
tt2363178,6.4,2484
tt2364841,5.6,63574
tt2364897,3.9,9885
tt2364949,5.3,3736
tt2365001,5.8,100
tt2365580,6.5,21686
tt2366608,5.7,18157
tt2367218,7.3,13
tt2368254,6.7,19327
tt2368619,6.3,43582
tt2368908,7.7,95
tt2369041,3.7,2242
tt2370248,7.9,87365
tt2372222,5.3,29187
tt2372251,5.0,14211
tt2375671,5.8,279
tt2375906,3.5,151
tt2376218,5.8,12666
tt2377322,6.2,76869
tt2378507,7.1,33536
tt2379713,6.8,435009
tt2380001,8.4,18
tt2380331,6.6,10867
tt2380560,3.6,344
tt2381111,7.5,141079
tt2381249,7.4,367995
tt2381931,4.4,3042
tt2381941,6.6,244204
tt2381991,6.1,108898
tt2382009,6.6,92018
tt2382320,7.3,374408
tt2382396,6.8,48547
tt2386237,4.8,13781
tt2386278,5.1,8309
tt2386285,6.0,5118
tt2386490,7.4,125209
tt2387433,6.3,75684
tt2387499,5.9,62873
tt2387559,6.3,79201
tt2387692,6.0,1068
tt2388637,6.4,21899
tt2388715,6.5,127786
tt2388771,6.5,61638
tt2390237,6.2,19015
tt2390361,7.0,62892
tt2390630,6.2,456
tt2390994,4.5,814
tt2392326,6.4,8319
tt2393845,5.8,23389
tt2395427,7.3,842094
tt2396046,4.5,21
tt2396589,7.4,48809
tt2397535,7.4,279250
tt2398231,6.6,33107
tt2398249,5.6,22892
tt2401097,5.6,19423
tt2401711,6.7,842
tt2401807,5.0,24489
tt2401878,7.2,71525
tt2402085,5.7,6730
tt2402101,6.2,45061
tt2402105,6.1,26692
tt2402157,6.2,67747
tt2402565,5.7,466
tt2402603,6.1,5485
tt2402927,7.2,128006
tt2403827,6.1,100
tt2403981,4.7,633
tt2404181,7.3,30438
tt2404233,5.4,116390
tt2404311,6.3,116385
tt2404425,7.3,58377
tt2404435,6.8,210086
tt2404461,7.7,48807
tt2404463,6.6,171358
tt2404465,6.8,10838
tt2404639,6.2,5236
tt2406306,4.8,292
tt2406566,6.7,191168
tt2409418,5.5,387
tt2409818,5.1,14390
tt2411144,5.2,1984
tt2417712,5.8,13718
tt2418372,5.9,1132
tt2419284,6.6,1335
tt2421416,6.1,3496
tt2421732,8.7,53
tt2427150,8.7,22
tt2427502,6.2,5490
tt2429278,4.2,297
tt2431286,7.6,99745
tt2435458,5.4,1024
tt2436452,5.8,1396
tt2436516,6.6,14283
tt2436682,5.8,11026
tt2437236,5.0,18
tt2437548,5.3,2398
tt2444464,6.5,15
tt2445178,5.2,1178
tt2446042,6.0,191342
tt2446980,6.6,136063
tt2452150,6.5,13337
tt2452200,6.4,28003
tt2452244,5.9,69576
tt2452254,6.7,29598
tt2452386,7.3,72229
tt2458620,7.5,58
tt2458776,7.3,6817
tt2458988,5.5,230
tt2460488,2.1,1886
tt2461150,5.8,55465
tt2461520,5.9,10380
tt2462202,7.4,10
tt2463288,6.0,54499
tt2463302,6.6,1149
tt2463512,6.1,6892
tt2464274,6.8,20
tt2465146,5.8,14122
tt2467046,3.1,39796
tt2470100,5.6,36
tt2473602,6.9,24620
tt2474024,5.8,10221
tt2474932,5.8,3116
tt2474958,6.0,9543
tt2479478,4.8,49113
tt2479800,6.2,29301
tt2481480,6.3,11242
tt2481496,4.9,5494
tt2481498,6.7,92325
tt2481512,6.0,2385
tt2481554,5.2,1624
tt2486678,7.1,20202
tt2488496,7.8,916318
tt2488778,6.0,7079
tt2490326,5.7,25991
tt2493486,6.1,43211
tt2494280,6.5,31133
tt2494362,7.1,99704
tt2494384,5.2,3707
tt2495104,4.3,2072
tt2497808,3.8,1642
tt2498286,4.7,68
tt2499632,5.9,9
tt2501366,3.3,319
tt2503944,6.6,116930
tt2505818,5.6,437
tt2506858,5.0,56
tt2507468,6.9,17
tt2509850,6.3,20458
tt2510028,6.6,7985
tt2510268,4.4,1687
tt2510874,3.4,1916
tt2510894,6.6,125271
tt2514338,6.3,4258
tt2515030,6.5,22274
tt2515034,5.8,41080
tt2515164,6.3,547
tt2518788,7.9,4178
tt2522554,6.6,10
tt2527336,6.9,618703
tt2527338,6.5,437459
tt2531344,6.2,79114
tt2538130,6.3,980
tt2538778,2.8,548
tt2543164,7.9,676048
tt2543336,6.0,7829
tt2543472,7.9,161318
tt2545538,4.3,726
tt2547172,4.5,1451
tt2547584,7.2,56536
tt2547632,7.2,27
tt2548396,5.5,104229
tt2551378,4.9,3986
tt2552394,6.2,5973
tt2554274,6.5,146306
tt2555736,6.5,33812
tt2556000,7.5,8
tt2556004,5.9,10
tt2557256,4.7,3608
tt2557478,5.6,116250
tt2557490,6.1,188266
tt2561572,6.0,135327
tt2562232,7.7,621456
tt2562726,5.1,428
tt2567026,6.1,107190
tt2567712,7.3,46232
tt2567760,6.7,15
tt2568862,6.6,84924
tt2570224,5.0,436
tt2576852,8.0,45839
tt2579836,3.6,754
tt2581244,5.6,21251
tt2582500,4.7,13888
tt2582502,7.0,26625
tt2582576,6.3,23232
tt2582782,7.6,227440
tt2582846,7.7,371491
tt2583084,7.4,39
tt2584018,6.2,2061
tt2584384,7.9,374369
tt2591692,4.3,229
tt2592614,5.5,93132
tt2593224,6.3,1381
tt2599716,5.9,9903
tt2600008,5.6,20
tt2606614,3.5,383
tt2609758,4.8,6408
tt2611626,4.3,3267
tt2613668,7.6,7
tt2614400,6.0,234
tt2619512,5.9,4061
tt2622294,3.1,222
tt2624412,5.8,8562
tt2625810,5.8,20716
tt2629506,7.0,136
tt2633114,3.0,259
tt2636186,5.3,28
tt2637276,6.3,205853
tt2637378,6.7,2402
tt2639254,6.4,23263
tt2639336,6.0,33408
tt2639344,6.7,12732
tt2644714,4.5,2930
tt2649194,6.9,717
tt2649554,6.6,80566
tt2650464,9.2,9
tt2650486,6.0,81
tt2652092,7.4,28613
tt2652118,6.1,19527
tt2655734,5.1,624
tt2658538,5.3,838
tt2660888,7.0,244237
tt2667380,5.7,14172
tt2667960,5.5,5669
tt2669078,9.5,287
tt2671706,7.2,107212
tt2674358,5.5,9490
tt2674426,7.4,246258
tt2674454,6.1,16661
tt2675914,7.1,27065
tt2677064,5.8,2595
tt2677722,6.4,14530
tt2678444,8.7,16
tt2679042,5.7,90805
tt2679552,5.4,16065
tt2690138,5.1,11059
tt2690226,6.6,1600
tt2691734,5.2,2331
tt2692250,6.2,120686
tt2692904,7.1,148469
tt2693580,6.5,7067
tt2698966,6.1,756
tt2702724,5.4,46215
tt2704210,6.2,17
tt2704998,6.9,231564
tt2705326,7.0,352
tt2707810,5.7,1373
tt2707848,6.1,5915
tt2708254,6.9,6562
tt2708782,5.3,977
tt2709692,6.3,68725
tt2709768,6.5,199816
tt2710334,7.6,138
tt2711898,5.5,2860
tt2712758,4.3,453
tt2713180,7.5,477749
tt2713406,7.3,12
tt2717822,5.4,59625
tt2718440,6.1,9218
tt2719986,7.5,10
tt2720680,6.7,39317
tt2722504,5.8,1236
tt2725962,6.9,22283
tt2726560,7.0,82502
tt2732390,8.5,12
tt2735996,6.1,1486
tt2737050,7.3,48217
tt2737304,6.6,330071
tt2739338,6.1,2248
tt2741564,4.9,724
tt2749172,6.1,43
tt2751310,5.5,5429
tt2758890,5.5,3804
tt2758904,5.6,7860
tt2763304,7.2,123301
tt2769184,4.3,2737
tt2771200,7.1,303544
tt2771372,6.7,52553
tt2784678,6.4,26749
tt2784936,5.9,12588
tt2788710,6.5,327831
tt2788716,5.9,18948
tt2788732,6.7,58178
tt2798920,6.8,318246
tt2800050,7.3,1375
tt2800340,6.3,4521
tt2802136,5.5,15405
tt2802144,7.7,656771
tt2814362,2.1,4246
tt2815902,6.1,6081
tt2820342,5.9,11
tt2820852,7.1,385962
tt2822672,5.9,5367
tt2822742,5.9,2487
tt2822864,5.1,1157
tt2823054,5.9,89008
tt2825596,4.8,565
tt2828996,4.6,21710
tt2834850,7.1,15
tt2835548,6.2,2658
tt2837296,5.1,628
tt2837574,6.7,45605
tt2838228,7.1,68
tt2838918,7.5,25
tt2845578,3.9,760
tt2848292,6.4,155635
tt2848324,6.1,2541
tt2850386,6.9,41633
tt2854894,5.5,1597
tt2854926,6.5,131654
tt2865120,5.5,10923
tt2865544,7.1,13
tt2866708,5.9,4784
tt2869728,5.8,58499
tt2870708,6.6,38103
tt2870756,6.5,67787
tt2870808,6.2,8841
tt2871776,4.0,170
tt2872518,6.2,35692
tt2872718,7.8,530481
tt2872724,4.7,4321
tt2872732,6.4,487889
tt2873282,6.6,183899
tt2876428,7.6,2906
tt2883434,6.6,13152
tt2883512,7.3,213725
tt2884018,6.6,56631
tt2884206,7.3,124659
tt2888046,7.0,55065
tt2890616,3.3,118
tt2891174,7.1,33868
tt2893490,5.5,7662
tt2905082,4.6,1322
tt2908446,6.2,235171
tt2908856,6.4,9345
tt2909476,4.3,1419
tt2910274,6.7,25252
tt2910814,6.0,65881
tt2910904,7.0,60402
tt2911666,7.4,611851
tt2911668,5.6,10409
tt2915480,8.9,35
tt2916786,7.6,424
tt2917388,6.1,20832
tt2918606,5.4,5792
tt2920808,6.1,11453
tt2923316,5.0,17013
tt2925552,4.9,86
tt2926554,7.9,17
tt2929890,6.1,1755
tt2933544,6.2,10555
tt2935476,7.1,49294
tt2935510,6.5,229629
tt2935564,7.1,10853
tt2936180,7.2,8049
tt2936884,6.3,3331
tt2936978,6.8,679
tt2937366,5.6,21426
tt2937898,7.0,71948
tt2940280,3.8,524
tt2943910,5.1,177
tt2947610,5.7,40
tt2948160,4.5,5998
tt2948356,8.0,486982
tt2948372,8.0,314898
tt2948790,5.1,13464
tt2948840,6.0,8388
tt2950052,6.1,4112
tt2952438,7.0,42
tt2952602,6.4,11139
tt2953050,7.2,205948
tt2954474,5.3,10701
tt2955096,5.4,8336
tt2957760,6.2,8104
tt2960450,6.8,1430
tt2962876,7.0,15311
tt2966754,5.8,380
tt2967008,4.6,4983
tt2967224,5.1,51313
tt2967226,4.4,2683
tt2968804,4.3,4606
tt2969506,6.5,290
tt2974156,6.4,34
tt2974918,4.9,19612
tt2975590,6.4,689651
tt2978102,5.5,8032
tt2978462,6.3,9186
tt2979920,5.5,5982
tt2980210,6.1,44557
tt2980332,6.7,81
tt2980472,6.4,18827
tt2980516,7.7,443588
tt2980592,6.7,99831
tt2980648,7.3,82640
tt2980706,5.9,18080
tt2983786,4.7,13
tt2986122,6.7,636
tt2989524,6.6,11699
tt2990126,5.7,4099
tt2990140,7.0,71755
tt2991768,6.0,37
tt2992000,4.7,879
tt2992152,5.2,1267
tt2992904,7.5,22
tt2993848,3.9,929
tt2994190,6.9,41375
tt2994288,6.3,41
tt2994948,4.6,2695
tt3000308,5.8,316
tt3004746,4.9,1793
tt3007512,7.0,75101
tt3009772,6.4,5945
tt3011960,5.2,17101
tt3013528,3.8,2236
tt3014284,6.0,25994
tt3014666,5.3,13889
tt3014866,6.3,66043
tt3014910,5.9,2805
tt3016748,3.5,3123
tt3017412,5.3,3603
tt3018528,5.3,238
tt3025198,6.1,49
tt3026144,4.9,1145
tt3026488,6.5,9122
tt3028412,5.8,872
tt3030970,1.6,337
tt3034316,7.1,33
tt3036538,6.1,55
tt3036740,1.7,8232
tt3038734,4.8,542
tt3040964,7.4,274809
tt3042626,5.5,2160
tt3045616,5.5,72875
tt3057572,7.0,410
tt3059816,5.1,1715
tt3062096,6.2,174229
tt3062976,6.4,7783
tt3064298,6.8,52817
tt3065204,7.3,263553
tt3068194,6.4,24861
tt3068260,5.5,54
tt3072482,6.7,94668
tt3073898,4.1,146
tt3076658,7.6,269423
tt3077214,6.9,41995
tt3079016,4.6,3653
tt3079380,7.0,243313
tt3081268,5.1,7396
tt3082826,6.2,2132
tt3082898,4.8,11413
tt3088670,7.4,10
tt3089630,4.2,27857
tt3093522,3.7,4003
tt3093546,6.3,6638
tt3097918,6.6,63
tt3098306,5.3,2228
tt3099498,5.3,52731
tt3100274,6.2,12929
tt3103166,4.6,699
tt3104572,6.4,958
tt3104930,4.3,1782
tt3104956,7.3,54
tt3104988,6.9,168910
tt3105662,4.8,942
tt3108894,6.7,26121
tt3110958,6.4,283113
tt3111426,6.1,21659
tt3112900,6.3,1955
tt3113696,5.2,4610
tt3116438,2.5,937
tt3120960,4.2,2478
tt3121332,5.6,2492
tt3121710,8.3,39
tt3125324,6.8,16470
tt3125652,5.9,4136
tt3127022,6.5,15173
tt3132106,7.1,9
tt3136112,6.4,4971
tt3136752,6.3,1673
tt3140724,3.6,568
tt3146022,7.7,947
tt3147336,4.8,1060
tt3149038,7.1,29145
tt3152592,5.6,26106
tt3152624,6.2,136674
tt3154822,8.5,474
tt3164256,5.5,12191
tt3165612,6.5,43759
tt3165630,5.1,4920
tt3168230,6.8,64677
tt3169706,7.8,56558
tt3170832,8.1,413020
tt3171832,5.9,23019
tt3172532,6.8,31901
tt3176456,5.4,9
tt3179568,6.6,32271
tt3181400,4.1,299
tt3181776,5.5,15888
tt3181822,4.7,41977
tt3181886,5.1,2304
tt3181920,5.5,1069
tt3182620,5.9,3914
tt3183660,7.2,467824
tt3186318,6.0,5497
tt3187378,3.2,1787
tt3190158,4.4,754
tt3194590,4.9,2005
tt3196830,6.8,356
tt3201640,5.8,52703
tt3202890,5.2,6345
tt3203606,7.4,81175
tt3203616,5.8,56137
tt3203890,6.0,1904
tt3207376,4.9,533
tt3208026,6.8,11880
tt3208936,6.0,96
tt3212232,5.4,14852
tt3214286,6.8,2066
tt3215824,6.0,58543
tt3216348,5.2,13101
tt3224036,6.8,165
tt3224458,7.2,78341
tt3228088,4.4,1230
tt3228774,7.3,224603
tt3228928,6.3,48
tt3230660,6.3,2827
tt3231054,6.3,28338
tt3233418,7.2,11283
tt3233718,7.9,376
tt3234084,4.3,2971
tt3236120,6.7,7501
tt3239932,7.5,27
tt3244466,6.8,139
tt3244786,6.5,1981
tt3247714,5.6,33848
tt3254796,5.7,3119
tt3256226,4.7,34220
tt3262252,5.0,574
tt3263614,6.6,12007
tt3263904,7.4,267663
tt3263946,7.0,10215
tt3266284,5.3,9041
tt3266322,5.8,42
tt3268340,6.6,2577
tt3270108,5.8,4348
tt3272066,5.8,53414
tt3273932,5.9,226
tt3276924,6.1,30366
tt3278330,6.4,28585
tt3279176,5.5,4841
tt3280262,5.2,24780
tt3281548,7.8,194924
tt3285740,4.7,555
tt3286560,4.9,5091
tt3289712,5.5,11261
tt3289724,6.2,23794
tt3289728,6.0,30577
tt3294200,5.3,6875
tt3294746,6.6,4072
tt3296908,6.4,16628
tt3297330,6.4,23895
tt3297382,4.1,1625
tt3299996,6.5,48
tt3300542,5.9,157222
tt3300874,6.1,291
tt3300932,4.8,277
tt3302706,6.6,6963
tt3305308,5.8,8265
tt3312180,3.7,1512
tt3312830,7.3,78081
tt3314144,5.6,69
tt3315342,8.1,738816
tt3316948,6.1,91231
tt3316960,7.5,134082
tt3317208,6.1,4736
tt3317776,6.8,116
tt3318750,5.6,8523
tt3319490,6.2,10
tt3319730,6.0,8594
tt3319920,5.6,39913
tt3321300,6.2,22718
tt3321428,5.3,4191
tt3322364,7.1,94402
tt3322896,4.7,153
tt3322940,5.4,157001
tt3326096,5.5,220
tt3328716,6.2,4459
tt3331028,6.7,4514
tt3332064,5.7,63839
tt3333870,4.8,3355
tt3336368,5.9,2048
tt3339674,5.4,10825
